CRRES EMIC wave events, their positions, and magnetospheric conditions
Data:
          orbit           year        yearday           xpos           ypos           zpos             ls            mlt           mlat     phase
           1043           1991    274.8139038 -34317.6445312 -20618.0605469  -4082.9694824      6.2458301     13.5782003      4.2095098      main
           1043           1991    274.8145752 -34300.1328125 -20720.5117188  -4057.2465820      6.2509241     13.5870600      4.2435760      main
           1043           1991    274.8152771 -34282.6250000 -20822.9628906  -4031.5236816      6.2560182     13.5959206      4.2776418      main
           1043           1991    274.8159790 -34265.1132812 -20925.4140625  -4005.8007812      6.2611117     13.6047802      4.3117080      main
           1043           1991    274.8166809 -34247.6054688 -21027.8652344  -3980.0778809      6.2662058     13.6136408      4.3457737      main
           1043           1991    274.8187561 -34187.6367188 -21330.6406250  -3902.0593262      6.2808757     13.6400604      4.4470081      main
           1043           1991    274.8194580 -34166.4101562 -21430.8046875  -3875.9116211      6.2856641     13.6488400      4.4805918      main
           1043           1991    274.8201294 -34145.1796875 -21530.9667969  -3849.7636719      6.2904520     13.6576204      4.5141759      main
           1043           1991    274.8208313 -34123.9531250 -21631.1289062  -3823.6159668      6.2952399     13.6664000      4.5477600      main
           1043           1991    274.8215332 -34099.0664062 -21728.9609375  -3797.0534668      6.2996001     13.6750803      4.5808959      main
           1043           1991    274.8222351 -34074.1757812 -21826.7949219  -3770.4909668      6.3039598     13.6837597      4.6140318      main
           1043           1991    274.8229065 -34049.2890625 -21924.6269531  -3743.9282227      6.3083200     13.6924400      4.6471682      main
           1043           1991    274.8340149 -33554.3750000 -23426.1191406  -3308.6821289      6.3681359     13.8290596      5.1664419      main
           1043           1991    274.8347168 -33518.7968750 -23516.8242188  -3280.9982910      6.3713999     13.8374996      5.1984000      main
           1043           1991    274.8354187 -33479.7500000 -23605.0976562  -3252.9765625      6.3743520     13.8458796      5.2300262      main
           1043           1991    274.8361206 -33440.7070312 -23693.3730469  -3224.9548340      6.3773041     13.8542595      5.2616520      main
           1043           1991    274.8367920 -33401.6601562 -23781.6464844  -3196.9328613      6.3802557     13.8626404      5.2932782      main
           1043           1991    274.8374939 -33362.6171875 -23869.9218750  -3168.9111328      6.3832078     13.8710203      5.3249040      main
           1043           1991    274.8381958 -33323.5703125 -23958.1953125  -3140.8894043      6.3861599     13.8794003      5.3565302      main
           1043           1991    274.8388977 -33281.0937500 -24044.0019531  -3112.5400391      6.3887401     13.8877401      5.3878541      main
           1044           1991    275.3659668 -21093.4121094 -30575.4511719   1271.5502930      5.9055381     15.2172804     -8.3672581  recovery
           1044           1991    275.3666687 -20964.4179688 -30572.2714844   1302.3559570      5.8937521     15.2280197     -8.3111420  recovery
           1044           1991    275.3673706 -20835.4257812 -30569.0917969   1333.1617432      5.8819661     15.2387600     -8.2550259  recovery
           1044           1991    275.3680420 -20706.4316406 -30565.9121094   1363.9675293      5.8701801     15.2495003     -8.1989098  recovery
           1044           1991    275.3687439 -20574.4882812 -30558.3867188   1394.5789795      5.8579259     15.2604799     -8.1418743  recovery
           1044           1991    275.3694458 -20442.5468750 -30550.8593750   1425.1904297      5.8456721     15.2714605     -8.0848379  recovery
           1044           1991    275.3701477 -20310.6035156 -30543.3339844   1455.8017578      5.8334179     15.2824402     -8.0278015  recovery
           1044           1991    275.3708191 -20178.6621094 -30535.8066406   1486.4132080      5.8211641     15.2934208     -7.9707661  recovery
           1044           1991    275.3715210 -20046.7187500 -30528.2812500   1517.0246582      5.8089099     15.3044004     -7.9137301  recovery
           1044           1991    275.3722229 -19911.8378906 -30516.2695312   1547.4129639      5.7959738     15.3156204     -7.8557200  recovery
           1044           1991    275.3729248 -19776.9570312 -30504.2578125   1577.8012695      5.7830377     15.3268404     -7.7977099  recovery
           1044           1991    275.3735962 -19642.0742188 -30492.2460938   1608.1894531      5.7701020     15.3380604     -7.7397003  recovery
           1044           1991    275.3742981 -19507.1933594 -30480.2343750   1638.5777588      5.7571659     15.3492804     -7.6816902  recovery
           1044           1991    275.3750000 -19372.3125000 -30468.2226562   1668.9660645      5.7442298     15.3605003     -7.6236801  recovery
           1045           1991    275.7694397 -25411.4296875 -30182.3535156    168.0781097      6.4146042     14.7943602     10.7110004  recovery
           1045           1991    275.7701416 -25305.5742188 -30209.2031250    199.4382019      6.4107699     14.8037996     10.7613001  recovery
           1045           1991    275.7708435 -25196.7539062 -30232.5136719    230.7743835      6.4064841     14.8133392     10.8119001  recovery
           1045           1991    275.7715149 -25087.9335938 -30255.8261719    262.1105652      6.4021978     14.8228798     10.8625002  recovery
           1045           1991    275.7722168 -24979.1113281 -30279.1367188    293.4467163      6.3979120     14.8324194     10.9131002  recovery
           1045           1991    275.7729187 -24870.2910156 -30302.4492188    324.7828979      6.3936257     14.8419600     10.9637003  recovery
           1045           1991    275.7736206 -24761.4707031 -30325.7597656    356.1190796      6.3893399     14.8514996     11.0143003  recovery
           1045           1991    275.7742920 -24649.6914062 -30345.4414062    387.4122314      6.3846941     14.8611593     11.0652599  recovery
           1045           1991    275.7749939 -24537.9121094 -30365.1230469    418.7054138      6.3800478     14.8708200     11.1162205  recovery
           1045           1991    275.7756958 -24426.1308594 -30384.8027344    449.9985657      6.3754020     14.8804798     11.1671801  recovery
           1045           1991    275.7763977 -24314.3515625 -30404.4843750    481.2917480      6.3707557     14.8901405     11.2181406  recovery
           1045           1991    275.7770691 -24202.5722656 -30424.1660156    512.5848999      6.3661098     14.8998003     11.2691002  recovery
           1045           1991    275.7777710 -24087.8378906 -30440.1347656    543.8150024      6.3609037     14.9095802     11.3204603  recovery
           1045           1991    275.7784729 -23973.1035156 -30456.1035156    575.0451050      6.3556976     14.9193602     11.3718204  recovery
           1045           1991    275.7791748 -23858.3710938 -30472.0742188    606.2752686      6.3504920     14.9291401     11.4231796  recovery
           1045           1991    275.7798462 -23743.6367188 -30488.0429688    637.5053711      6.3452859     14.9389200     11.4745398  recovery
           1045           1991    275.7805481 -23628.9023438 -30504.0117188    668.7354736      6.3400798     14.9487000     11.5258999  recovery
           1045           1991    275.7812500 -23511.2187500 -30516.1718750    699.8817139      6.3343697     14.9586201     11.5777197  recovery
           1045           1991    275.7819519 -23393.5351562 -30528.3320312    731.0280151      6.3286600     14.9685402     11.6295395  recovery
           1045           1991    275.7826538 -23275.8535156 -30540.4921875    762.1742554      6.3229499     14.9784594     11.6813602  recovery
           1045           1991    275.7833252 -23158.1699219 -30552.6523438    793.3205566      6.3172402     14.9883795     11.7331800  recovery
           1045           1991    275.7840271 -23040.4863281 -30564.8125000    824.4667969      6.3115301     14.9982996     11.7849998  recovery
           1045           1991    275.7847290 -22919.8535156 -30573.0664062    855.5072632      6.3053021     15.0083799     11.8373203  recovery
           1045           1991    275.7854309 -22799.2207031 -30581.3203125    886.5477905      6.2990742     15.0184603     11.8896399  recovery
           1045           1991    275.7861023 -22678.5898438 -30589.5722656    917.5882568      6.2928457     15.0285397     11.9419603  recovery
           1045           1991    275.7868042 -22557.9570312 -30597.8261719    948.6287842      6.2866178     15.0386200     11.9942799  recovery
           1045           1991    275.7875061 -22437.3242188 -30606.0800781    979.6692505      6.2803898     15.0487003     12.0466003  recovery
           1045           1991    275.7882080 -22313.7480469 -30610.3183594   1010.5809937      6.2737479     15.0589399     12.0995007  recovery
           1045           1991    275.7888794 -22190.1718750 -30614.5585938   1041.4926758      6.2671061     15.0691805     12.1524000  recovery
           1045           1991    275.7895813 -22066.5957031 -30618.7968750   1072.4044189      6.2604637     15.0794201     12.2053003  recovery
           1047           1991    276.4451294 -29235.1738281  -4923.3149414  -6039.0449219      5.0716257     11.9435606    -11.0615606  recovery
           1047           1991    276.4458313 -29343.6152344  -5074.2016602  -6033.5458984      5.0892720     11.9606199    -11.0027199  recovery
           1047           1991    276.4465332 -29452.0566406  -5225.0878906  -6028.0473633      5.1069179     11.9776802    -10.9438801  recovery
           1047           1991    276.4472351 -29560.4980469  -5375.9746094  -6022.5483398      5.1245642     11.9947395    -10.8850393  recovery
           1047           1991    276.4479065 -29668.9394531  -5526.8608398  -6017.0493164      5.1422100     12.0117998    -10.8261995  recovery
           1047           1991    276.4486084 -29770.0703125  -5676.3852539  -6010.0605469      5.1588259     12.0281401    -10.7668600  recovery
           1047           1991    276.4493103 -29871.2011719  -5825.9096680  -6003.0717773      5.1754417     12.0444803    -10.7075195  recovery
           1047           1991    276.4500122 -29972.3300781  -5975.4340820  -5996.0830078      5.1920581     12.0608196    -10.6481800  recovery
